,Volume,dfMLRPerDiff,WinReal,Strategy,Confidence
2022-03-14,-0.0727245230674743,0.0370338952178719,True,Buy,0.4186046511627907
2022-03-15,-0.602,0.0060979713340274,True,Buy,0.28837209302325584
2022-03-16,0.0255038719177246,-0.0781863450820405,False,Buy,0.4418604651162791
2022-03-17,0.0342804770469665,-0.0637690073796972,True,Buy,0.4930232558139535
2022-03-18,-0.602,-0.1255190243673254,False,Sell,0.819047619047619
2022-03-19,0.0327575783729553,-0.120314308325805,False,Buy,0.4790697674418605
2022-03-20,0.0554501991271972,-0.0780474617386535,True,Buy,0.6790697674418604
2022-03-21,-0.0326327700614929,-0.1055176388771935,True,Sell,0.7761904761904762
2022-03-22,-0.602,-0.1158239557724181,True,Sell,0.8
2022-03-23,-0.017918469429016,-0.1298402575578063,True,Sell,0.8476190476190476
2022-03-24,0.0509548764228821,-0.1554147617992577,False,Buy,0.6372093023255814
2022-03-25,-0.0205717701911926,-0.1064080603173388,True,Sell,0.7761904761904762
2022-03-26,0.0105935912132263,-0.1055822083753612,True,Buy,0.33488372093023255
2022-03-27,-0.602,-0.1499293961119004,False,Sell,0.8952380952380953
2022-03-28,-0.0428127665519714,-0.1277684834192519,True,Sell,0.8238095238095238
2022-03-29,0.0332227330207824,-0.1494703518781946,True,Buy,0.48372093023255813
2022-03-30,-0.0160384197235107,-0.1683079877902509,False,Sell,0.9333333333333333
2022-03-31,-0.0197390336990356,-0.1424607874823915,True,Sell,0.8761904761904762
2022-04-01,-0.602,-0.1470669959129098,True,Sell,0.8952380952380953
2022-04-02,-0.602,-0.1427113249920905,True,Sell,0.8809523809523809
2022-04-03,-0.602,-0.1664927131327191,False,Sell,0.9285714285714286
2022-04-04,0.0452398638725281,-0.1360749406878865,False,Buy,0.6
2022-04-05,-0.0315533299446105,-0.0967992234323302,False,Sell,0.7380952380952381
2022-04-06,0.02939408826828,-0.0083776730553501,True,Buy,0.4604651162790698
2022-04-07,-0.0801301021575927,-0.0319869083930381,False,Sell,0.861904761904762
2022-04-08,0.0138065795898437,0.0083027443906451,True,Buy,0.3674418604651163
2022-04-09,-0.0052267928123473,0.0078587103600777,False,Buy,0.3023255813953488
2022-04-10,-0.0382942576408386,0.0038498475135433,False,Buy,0.2837209302325581
2022-04-11,-0.602,0.1288832786215545,True,Buy,0.7674418604651163
2022-04-12,0.0454496126174926,0.1083413565675877,True,Buy,0.7023255813953488
2022-04-13,0.0212118010520935,0.082618893505918,False,Buy,0.6186046511627907
2022-04-14,-0.0500022192001342,0.1164717138207664,True,Buy,0.7302325581395349
2022-04-15,-0.0877153296470641,0.0891163607540339,True,Buy,0.6465116279069767
2022-04-16,-0.602,0.0857781605721388,False,Buy,0.6372093023255814
2022-04-17,0.041168568611145,0.1098591318521271,True,Buy,0.7116279069767442
2022-04-18,-0.602,0.0924068917048397,True,Buy,0.6558139534883721
2022-04-19,-0.602,0.0789311519760687,False,Buy,0.6093023255813953
2022-04-20,-0.602,0.0900296943109364,False,Buy,0.6558139534883721
2022-04-21,-0.033746482849121,0.1199044514945064,True,Buy,0.7441860465116279
2022-04-22,0.0401384811401367,0.1101210479565382,False,Buy,0.7162790697674418
2022-04-23,-0.0925421137809753,0.1400603609879962,False,Buy,0.786046511627907
2022-04-24,-0.602,0.1198010359868986,True,Buy,0.7395348837209302
2022-04-25,-0.602,0.1199488117070599,False,Buy,0.7488372093023256
2022-04-26,-0.602,0.2074607972818021,True,Buy,0.8697674418604651
2022-04-27,-0.602,0.1557580454299505,False,Buy,0.7953488372093023
2022-04-28,-0.602,0.1416953112488661,False,Buy,0.786046511627907
2022-04-29,0.0394591670036316,0.1721824433452758,False,Buy,0.8186046511627907
2022-04-30,-0.602,0.265390254599237,True,Buy,0.9116279069767442
2022-05-01,-0.602,0.2254647155445301,False,Buy,0.8930232558139535
2022-05-02,-0.602,0.2067993629929585,False,Buy,0.8697674418604651
2022-05-03,0.0077760200500488,0.2022999380350738,True,Buy,0.8651162790697674
2022-05-04,-0.0567598958015441,0.079544600158373,False,Buy,0.6186046511627907
2022-05-05,-0.0762071032524108,0.1828263797871767,False,Buy,0.8418604651162791
2022-05-06,-0.602,0.1539409597679186,False,Buy,0.7953488372093023
2022-05-07,-0.602,0.2298886669870714,False,Buy,0.8930232558139535
2022-05-08,-0.602,0.2416161928339719,False,Buy,0.9023255813953488
2022-05-09,-0.602,0.5027206494853136,True,Buy,0.9674418604651163
2022-05-10,-0.602,0.4259489795044564,False,Buy,0.9674418604651163
2022-05-11,-0.602,0.7776407054346428,False,Buy,0.9953488372093023
2022-05-12,-0.0478956718444824,0.8428531223467288,True,Buy,0.9953488372093023
2022-05-13,0.0283662061691284,0.6157416747079585,True,Buy,0.9906976744186047
2022-05-14,-0.602,0.5645143129714763,True,Buy,0.986046511627907
2022-05-15,0.0499672870635986,0.4374901178974706,False,Buy,0.9674418604651163
2022-05-16,-0.602,0.5248964235588127,True,Buy,0.9767441860465116
2022-05-17,-0.0837270040512084,0.4219545610435982,False,Buy,0.9674418604651163
2022-05-18,-0.0112719554901122,0.5543565560154531,True,Buy,0.9813953488372092
2022-05-19,-0.602,0.4764293953945484,False,Buy,0.9674418604651163
2022-05-20,-0.602,0.4137933222916143,True,Buy,0.9627906976744186
2022-05-21,-0.602,0.4131849705618977,True,Buy,0.958139534883721
2022-05-22,0.023185489654541,0.3010161438913898,False,Buy,0.9302325581395349
