,Volume,dfMLRPerDiff,WinReal,Strategy,Confidence
2022-01-26,-0.602,0.072985880678259,False,Buy,0.6231884057971014
2022-01-27,-0.0028619785308837,0.0867010948694981,True,Buy,0.6908212560386473
2022-01-28,0.0208837966918945,0.0751569676165004,True,Buy,0.6280193236714976
2022-01-29,-0.602,0.0501135243178658,False,Buy,0.4830917874396135
2022-01-30,0.0124788861274719,0.0761551817304142,True,Buy,0.6328502415458938
2022-01-31,-0.602,0.0502128055450392,True,Buy,0.4830917874396135
2022-02-01,0.0361494998931885,0.0343853572204808,False,Buy,0.5458937198067633
2022-02-02,0.0083565692901611,0.0726848602867868,True,Buy,0.6183574879227053
2022-02-03,0.0253555755615234,0.0594147280722896,True,Buy,0.5314009661835749
2022-02-04,0.044397054195404,-0.0207427844736709,False,Buy,0.6328502415458938
2022-02-05,0.0364428143501281,-0.0200877929536811,True,Buy,0.5507246376811594
2022-02-06,0.0172313432693481,-0.0610871755081419,True,Buy,0.3864734299516908
2022-02-07,0.0089048128128051,-0.1298259840511637,False,Buy,0.3285024154589372
2022-02-08,0.0036246757507324,-0.0953701262213256,True,Buy,0.30434782608695654
2022-02-09,-0.602,-0.1163980623507517,False,Sell,0.8073394495412844
2022-02-10,-0.0003004093170165,-0.0584441784290857,False,Sell,0.6238532110091743
2022-02-11,0.0420402865409851,-0.0051235236694242,False,Buy,0.6086956521739131
2022-02-12,-0.602,-0.0240462495527626,True,Sell,0.5045871559633027
2022-02-13,-0.602,-0.0519893937933909,False,Sell,0.6055045871559633
2022-02-14,-0.602,-0.0366149347088723,True,Sell,0.555045871559633
2022-02-15,0.0214056949615478,-0.0740927215312201,False,Buy,0.42028985507246375
2022-02-16,-0.0186831970214843,-0.0509685665995406,False,Sell,0.6009174311926605
2022-02-17,0.0562721471786499,0.0266936928614052,True,Buy,0.7342995169082126
2022-02-18,0.0090802888870239,0.0178422132037674,True,Buy,0.3285024154589372
2022-02-19,-0.0594028849601745,0.0010979088895699,False,Buy,0.2753623188405797
2022-02-20,-0.602,0.0359308105944553,False,Buy,0.41545893719806765
2022-02-21,0.0425264220237732,0.1025976226033293,True,Buy,0.7584541062801933
2022-02-22,-0.0064858813285827,0.0702568052171406,False,Buy,0.5990338164251208
2022-02-23,-0.0213530678749084,0.0986056995656228,False,Buy,0.748792270531401
2022-02-24,-0.016687693119049,0.1290862554820577,True,Buy,0.7971014492753623
2022-02-25,-0.0116394777297973,0.0895484897070115,True,Buy,0.7053140096618358
2022-02-26,-0.0355271716117858,0.0894391523292541,False,Buy,0.7053140096618358
2022-02-27,-0.0274043698310851,0.132031514947376,True,Buy,0.8067632850241546
2022-02-28,0.0404053907394409,0.042447358648634,True,Buy,0.5893719806763285
2022-03-01,0.0511327366828918,0.0403423027479468,False,Buy,0.6956521739130435
2022-03-02,-0.602,0.0520956106512082,False,Buy,0.4927536231884058
2022-03-03,0.0229272227287292,0.0785220639517876,False,Buy,0.6570048309178744
2022-03-04,-0.0342657585144042,0.1378589243395453,True,Buy,0.8164251207729468
2022-03-05,-0.602,0.1174753844000551,False,Buy,0.7874396135265701
2022-03-06,-0.0500226039886474,0.1419337005119023,False,Buy,0.8309178743961353
2022-03-07,-0.602,0.1715790759504265,False,Buy,0.8502415458937198
2022-03-08,-0.02705943775177,0.139574790839035,True,Buy,0.821256038647343
2022-03-09,-0.0080257077217101,0.0894963094973739,False,Buy,0.7053140096618358
2022-03-10,0.0267810206413269,0.1334380998534448,False,Buy,0.8115942028985508
2022-03-11,-0.602,0.1269959673441238,False,Buy,0.7971014492753623
2022-03-12,-0.602,0.1045055706366551,False,Buy,0.7681159420289855
2022-03-13,-0.0243994016647338,0.1656356111510464,True,Buy,0.8405797101449275
2022-03-14,-0.0727245230674743,0.0994245263425777,False,Buy,0.748792270531401
2022-03-15,-0.602,0.1063878357387344,True,Buy,0.7681159420289855
2022-03-16,0.0255038719177246,0.0514325446641152,False,Buy,0.48792270531400966
2022-03-17,0.0342804770469665,0.0480989400141722,True,Buy,0.5169082125603864
2022-03-18,-0.602,0.0006634461988082,True,Buy,0.26570048309178745
2022-03-19,0.0327575783729553,-0.0479570952029967,False,Buy,0.5024154589371981
2022-03-20,0.0554501991271972,-0.0122633253324839,True,Buy,0.7294685990338164
2022-03-21,-0.0326327700614929,-0.0228171748774876,True,Sell,0.6192660550458715
2022-03-22,-0.602,-0.0513410762386402,True,Sell,0.6055045871559633
2022-03-23,-0.017918469429016,-0.1070977724650334,True,Sell,0.7844036697247706
2022-03-24,0.0509548764228821,-0.1531624729014529,False,Buy,0.6956521739130435
2022-03-25,-0.0205717701911926,-0.0969140970280765,True,Sell,0.7477064220183486
2022-03-26,0.0105935912132263,-0.1290954766929842,True,Buy,0.3333333333333333
2022-03-27,-0.602,-0.1639398181440178,False,Sell,0.9403669724770642
2022-03-28,-0.0428127665519714,-0.1528618953053471,True,Sell,0.926605504587156
2022-03-29,0.0332227330207824,-0.1582618853646819,False,Buy,0.5120772946859904
2022-03-30,-0.0160384197235107,-0.1662580661977934,False,Sell,0.944954128440367
2022-03-31,-0.0197390336990356,-0.1229790756035472,True,Sell,0.8256880733944955
2022-04-01,-0.602,-0.1339259808887279,False,Sell,0.8853211009174312
2022-04-02,-0.602,-0.1178483409760929,True,Sell,0.8119266055045872
2022-04-03,-0.602,-0.1572372496488709,True,Sell,0.9311926605504587
2022-04-04,0.0452398638725281,-0.1658920590708124,True,Buy,0.6376811594202898
2022-04-05,-0.0315533299446105,-0.2840075223191386,False,Sell,0.981651376146789
