,Volume,dfMLRPerDiff,WinReal,Strategy,Confidence
2022-01-26,-0.602,0.3054356502414717,False,Buy,0.9624413145539906
2022-01-27,-0.0028619785308837,0.2478889422641528,True,Buy,0.92018779342723
2022-01-28,0.0208837966918945,0.2182931591953825,True,Buy,0.8779342723004695
2022-01-29,-0.602,0.200041605362802,False,Buy,0.8685446009389671
2022-01-30,0.0124788861274719,0.2275808113504949,False,Buy,0.8967136150234741
2022-01-31,-0.602,0.2519524116826834,True,Buy,0.9248826291079812
2022-02-01,0.0361494998931885,0.231402450105653,False,Buy,0.9107981220657277
2022-02-02,0.0083565692901611,0.2759137998247505,True,Buy,0.9436619718309859
2022-02-03,0.0253555755615234,0.2290595988428199,True,Buy,0.9014084507042254
2022-02-04,0.044397054195404,0.1265725137823563,True,Buy,0.7934272300469484
2022-02-05,0.0364428143501281,0.0521002080544417,True,Buy,0.5211267605633803
2022-02-06,0.0172313432693481,0.0286793124093633,True,Buy,0.36619718309859156
2022-02-07,0.0089048128128051,-0.030341766577161,False,Buy,0.28169014084507044
2022-02-08,0.0036246757507324,-0.0377718898343344,True,Buy,0.2300469483568075
2022-02-09,-0.602,-0.081344651173018,False,Sell,0.7735849056603774
2022-02-10,-0.0003004093170165,-0.0458191493329214,False,Sell,0.6698113207547169
2022-02-11,0.0420402865409851,0.0144153869724692,True,Buy,0.5774647887323944
2022-02-12,-0.602,-0.0282169474531703,True,Sell,0.5754716981132075
2022-02-13,-0.602,-0.0421152802616002,False,Sell,0.6556603773584906
2022-02-14,-0.602,-0.0434941806862577,True,Sell,0.6650943396226415
2022-02-15,0.0214056949615478,-0.0997704218055386,False,Buy,0.39436619718309857
2022-02-16,-0.0186831970214843,-0.0688757871482597,False,Sell,0.7405660377358491
2022-02-17,0.0562721471786499,0.0065433983666325,False,Buy,0.704225352112676
2022-02-18,0.0090802888870239,0.0061191372041173,True,Buy,0.2863849765258216
2022-02-19,-0.0594028849601745,0.0024212152518672,False,Buy,0.2112676056338028
2022-02-20,-0.602,0.036002277292902,False,Buy,0.39436619718309857
2022-02-21,0.0425264220237732,0.1008300453581707,True,Buy,0.7230046948356808
2022-02-22,-0.0064858813285827,0.0695908718744771,False,Buy,0.5586854460093896
2022-02-23,-0.0213530678749084,0.0861206786720811,True,Buy,0.6525821596244131
