,Volume,dfMLRPerDiff,WinReal,Strategy,Confidence
2022-01-26,-0.602,0.2241838360638115,True,Buy,0.9532710280373832
2022-01-27,-0.0028619785308837,0.1673237830358338,False,Buy,0.9158878504672897
2022-01-28,0.0208837966918945,0.1677103135190629,True,Buy,0.9205607476635514
2022-01-29,-0.602,0.1379627589272911,False,Buy,0.9018691588785047
2022-01-30,0.0124788861274719,0.1779849316944541,False,Buy,0.9439252336448598
2022-01-31,-0.602,0.1676854939789291,True,Buy,0.9158878504672897
2022-02-01,0.0361494998931885,0.1259086012367656,False,Buy,0.9018691588785047
2022-02-02,0.0083565692901611,0.1764712011811899,True,Buy,0.9392523364485982
2022-02-03,0.0253555755615234,0.1613081161682108,True,Buy,0.9065420560747663
2022-02-04,0.044397054195404,0.0801880397369423,True,Buy,0.7710280373831776
2022-02-05,0.0364428143501281,0.0404650520464655,True,Buy,0.6261682242990654
2022-02-06,0.0172313432693481,0.0352959184020356,True,Buy,0.45794392523364486
2022-02-07,0.0089048128128051,0.0020957368002945,False,Buy,0.37383177570093457
2022-02-08,0.0036246757507324,0.0372990998289992,True,Buy,0.4672897196261682
2022-02-09,-0.602,-0.0321826062577914,False,Sell,0.5071090047393365
2022-02-10,-0.0003004093170165,-0.0094274917543457,False,Sell,0.36018957345971564
2022-02-11,0.0420402865409851,0.0319452750895044,True,Buy,0.7102803738317757
2022-02-12,-0.602,-0.0518625047906455,False,Sell,0.5971563981042654
2022-02-13,-0.602,-0.0279865215038825,True,Sell,0.4928909952606635
2022-02-14,-0.602,-0.0448214251582974,True,Sell,0.5781990521327014
2022-02-15,0.0214056949615478,-0.1194461736742648,False,Buy,0.4672897196261682
2022-02-16,-0.0186831970214843,-0.0952762092924029,False,Sell,0.7393364928909952
2022-02-17,0.0562721471786499,-0.038090779357196,False,Buy,0.8644859813084113
2022-02-18,0.0090802888870239,-0.0395857966310942,True,Buy,0.37383177570093457
2022-02-19,-0.0594028849601745,-0.0338052381113757,False,Sell,0.7677725118483413
2022-02-20,-0.602,0.0218797161582449,False,Buy,0.40186915887850466
2022-02-21,0.0425264220237732,0.0864865545011974,True,Buy,0.794392523364486
2022-02-22,-0.0064858813285827,0.0383612692662009,False,Buy,0.4719626168224299
2022-02-23,-0.0213530678749084,0.0625279897320789,False,Buy,0.6448598130841121
2022-02-24,-0.016687693119049,0.0741113513981912,True,Buy,0.7336448598130841
2022-02-25,-0.0116394777297973,0.033500878622237,False,Buy,0.4532710280373832
2022-02-26,-0.0355271716117858,0.0565271037566394,False,Buy,0.5887850467289719
2022-02-27,-0.0274043698310851,0.0937742602038484,True,Buy,0.8457943925233645
2022-02-28,0.0404053907394409,-0.0130726126943208,True,Buy,0.6869158878504673
2022-03-01,0.0511327366828918,-0.039469857813673,True,Buy,0.7990654205607477
2022-03-02,-0.602,-0.0335346400153728,False,Sell,0.5118483412322274
2022-03-03,0.0229272227287292,-0.0157196657752785,False,Buy,0.4766355140186916
2022-03-04,-0.0342657585144042,0.057805509161362,True,Buy,0.5934579439252337
2022-03-05,-0.602,0.0280252137893317,False,Buy,0.43457943925233644
2022-03-06,-0.0500226039886474,0.0644328641501241,True,Buy,0.6682242990654206
2022-03-07,-0.602,0.0525703960237204,True,Buy,0.5654205607476636
2022-03-08,-0.02705943775177,0.042439557924657,True,Buy,0.5046728971962616
2022-03-09,-0.0080257077217101,0.0100763579619975,False,Buy,0.3644859813084112
2022-03-10,0.0267810206413269,0.0668474242730676,True,Buy,0.6822429906542056
2022-03-11,-0.602,0.0706398462060808,True,Buy,0.6962616822429907
2022-03-12,-0.602,0.0369343847801417,False,Buy,0.4672897196261682
2022-03-13,-0.0243994016647338,0.0625105798874545,True,Buy,0.6401869158878505
2022-03-14,-0.0727245230674743,-0.0022509704033251,False,Sell,0.8578199052132701
2022-03-15,-0.602,0.0030742308012878,True,Buy,0.32242990654205606
2022-03-16,0.0255038719177246,-0.042250985476183,True,Buy,0.5093457943925234
2022-03-17,0.0342804770469665,-0.0566140677416284,True,Buy,0.5981308411214953
2022-03-18,-0.602,-0.0774083025378343,True,Sell,0.6966824644549763
2022-03-19,0.0327575783729553,-0.0777904606577891,False,Buy,0.5794392523364486
2022-03-20,0.0554501991271972,-0.0468356250194219,True,Buy,0.8551401869158879
2022-03-21,-0.0326327700614929,-0.0603824363663542,True,Sell,0.6208530805687204
2022-03-22,-0.602,-0.0713529885281681,True,Sell,0.6777251184834123
2022-03-23,-0.017918469429016,-0.0789858119280041,True,Sell,0.7014218009478673
2022-03-24,0.0509548764228821,-0.0973896977547125,False,Buy,0.7990654205607477
2022-03-25,-0.0205717701911926,-0.0798746569957207,True,Sell,0.7061611374407583
2022-03-26,0.0105935912132263,-0.0829666191252215,True,Buy,0.397196261682243
2022-03-27,-0.602,-0.1064037713058311,False,Sell,0.7962085308056872
2022-03-28,-0.0428127665519714,-0.1043687733404892,True,Sell,0.7914691943127962
2022-03-29,0.0332227330207824,-0.1164922335287547,True,Buy,0.5887850467289719
2022-03-30,-0.0160384197235107,-0.1412991226323685,False,Sell,0.9146919431279621
2022-03-31,-0.0197390336990356,-0.1080291017418877,True,Sell,0.8056872037914692
2022-04-01,-0.602,-0.1396157092663541,False,Sell,0.909952606635071
2022-04-02,-0.602,-0.1191040619681219,True,Sell,0.8388625592417062
2022-04-03,-0.602,-0.1453406586102316,False,Sell,0.933649289099526
2022-04-04,0.0452398638725281,-0.133847742800792,False,Buy,0.7383177570093458
2022-04-05,-0.0315533299446105,-0.1222571156236319,False,Sell,0.8530805687203792
