,Volume,dfMLRPerDiff,WinReal,Strategy,Confidence
2022-03-16,0.0255038719177246,0.0170065945851936,False,Buy,0.4158415841584158
2022-03-17,0.0342804770469665,0.0108881742326711,True,Buy,0.4900990099009901
2022-03-18,-0.602,-0.0343785075032074,True,Sell,0.5964125560538116
2022-03-19,0.0327575783729553,-0.0932050211067659,False,Buy,0.48514851485148514
2022-03-20,0.0554501991271972,-0.0647527519447983,True,Buy,0.6831683168316832
2022-03-21,-0.0326327700614929,-0.105807133644491,True,Sell,0.7892376681614349
2022-03-22,-0.602,-0.1580208382390032,True,Sell,0.9237668161434978
2022-03-23,-0.017918469429016,-0.2634283094889718,True,Sell,0.9775784753363229
2022-03-24,0.0509548764228821,-0.3001443975699893,False,Buy,0.6435643564356436
2022-03-25,-0.0205717701911926,-0.2673722091338153,True,Sell,0.9775784753363229
2022-03-26,0.0105935912132263,-0.2804046003470151,True,Buy,0.32673267326732675
2022-03-27,-0.602,-0.2855277219106097,False,Sell,0.9820627802690582
2022-03-28,-0.0428127665519714,-0.2902508513543436,True,Sell,0.9865470852017937
2022-03-29,0.0332227330207824,-0.3133246075383914,False,Buy,0.4900990099009901
2022-03-30,-0.0160384197235107,-0.330125123840116,False,Sell,0.9955156950672646
2022-03-31,-0.0197390336990356,-0.3029727592286052,True,Sell,0.9910313901345291
2022-04-01,-0.602,-0.269413255035452,False,Sell,0.9775784753363229
2022-04-02,-0.602,-0.2386010497100996,True,Sell,0.9775784753363229
2022-04-03,-0.602,-0.2325913882261145,True,Sell,0.9775784753363229
2022-04-04,0.0452398638725281,-0.2232222417251288,False,Buy,0.6138613861386139
2022-04-05,-0.0315533299446105,-0.1809583344754918,False,Sell,0.9551569506726457
2022-04-06,0.02939408826828,-0.0778992256476835,True,Buy,0.4504950495049505
2022-04-07,-0.0801301021575927,-0.0720030664956231,False,Sell,0.874439461883408
2022-04-08,0.0138065795898437,-0.0206256406655593,True,Buy,0.3465346534653465
2022-04-09,-0.0052267928123473,0.0056141804827722,False,Buy,0.29207920792079206
2022-04-10,-0.0382942576408386,0.0076670396427427,False,Buy,0.3069306930693069
2022-04-11,-0.602,0.1534199558500988,True,Buy,0.8267326732673267
2022-04-12,0.0454496126174926,0.1346338856147886,True,Buy,0.7772277227722773
2022-04-13,0.0212118010520935,0.1093443143621306,False,Buy,0.7277227722772277
2022-04-14,-0.0500022192001342,0.1541771671991021,True,Buy,0.8316831683168316
2022-04-15,-0.0877153296470641,0.1469680598543858,False,Buy,0.8118811881188119
2022-04-16,-0.602,0.1495219432314407,False,Buy,0.8217821782178217
2022-04-17,0.041168568611145,0.1972803797280831,True,Buy,0.905940594059406
2022-04-18,-0.602,0.1829229593658741,True,Buy,0.900990099009901
2022-04-19,-0.602,0.1747573639173425,False,Buy,0.8712871287128713
2022-04-20,-0.602,0.1865458176227901,False,Buy,0.905940594059406
2022-04-21,-0.033746482849121,0.2234462950426672,False,Buy,0.9455445544554455
2022-04-22,0.0401384811401367,0.2121704410196412,False,Buy,0.9356435643564357
2022-04-23,-0.0925421137809753,0.2420485147348967,False,Buy,0.9653465346534653
2022-04-24,-0.602,0.2358499835885783,True,Buy,0.9554455445544554
2022-04-25,-0.602,0.2226645227272974,False,Buy,0.9455445544554455
2022-04-26,-0.602,0.3247588118650519,True,Buy,0.9801980198019802
2022-04-27,-0.602,0.3062762739906988,True,Buy,0.9752475247524752
2022-04-28,-0.602,0.2956537748206786,False,Buy,0.9752475247524752
2022-04-29,0.0394591670036316,0.3445029909597514,False,Buy,0.9900990099009901
2022-04-30,-0.602,0.4170314163605846,True,Buy,0.995049504950495
2022-05-01,-0.602,0.3374443180711641,False,Buy,0.9900990099009901
2022-05-02,-0.602,0.31939691678628,False,Buy,0.9801980198019802
2022-05-03,0.0077760200500488,0.3354729367037556,True,Buy,0.9851485148514851
